time,position,velocity,effort
2.79,0.26794999837875366,0.0029031820595264435,19536098.0
2.8000000000000003,0.26794999837875366,-0.0044637322425842285,19527848.0
2.81,0.26794999837875366,-0.006223936099559069,19535216.0
2.82,0.26794999837875366,-0.011613057926297188,19536976.0
2.83,0.26794999837875366,0.0228892732411623,19542366.0
2.84,0.26794999837875366,0.008529436774551868,19507862.0
2.85,0.26794999837875366,-0.008724638260900974,19522222.0
2.86,0.26794999837875366,-0.010600417852401733,19539476.0
2.87,0.26794999837875366,0.023007430136203766,19541352.0
2.88,0.26794999837875366,0.019727205857634544,19507744.0
2.89,0.26794999837875366,-0.03098662942647934,19511024.0
2.9,0.26794999837875366,0.005653430242091417,19561738.0
2.91,0.26794999837875366,0.04042765125632286,19525098.0
2.92,0.26794999837875366,0.018587352707982063,19490324.0
2.93,0.26794999837875366,-0.00031127315014600754,19512164.0
2.94,0.26794999837875366,0.016132991760969162,19531064.0
2.95,0.26794999837875366,0.008391411043703556,19514620.0
2.96,0.26794999837875366,0.013316454365849495,19522360.0
2.97,0.26794999837875366,-0.008585069328546524,19517436.0
2.98,0.26794999837875366,-0.0022891561966389418,19539338.0
2.99,0.26794999837875366,-0.016267400234937668,19533042.0
3.0,0.26794999837875366,0.03616938367486,19547020.0
3.0100000000000002,0.26794999837875366,0.025307735428214073,19494582.0
3.02,0.26794999837875366,0.01630387455224991,19505444.0
3.0300000000000002,0.26794999837875366,-0.004048970062285662,19514448.0
3.04,0.26794999837875366,0.012697732076048851,19534800.0
3.0500000000000003,0.26794999837875366,-0.0014122314751148224,19518054.0
3.06,0.26794999837875366,0.0031866077333688736,19532164.0
3.0700000000000003,0.26794999837875366,0.004065065644681454,19527566.0
3.08,0.26794999837875366,-0.003154521808028221,19526686.0
3.09,0.26794999837875366,0.0007900437340140343,19533906.0
3.1,0.26794999837875366,0.003932800143957138,19529962.0
3.11,0.26794999837875366,-0.0023642554879188538,19526820.0
3.12,0.26794999837875366,0.02266320399940014,19533116.0
3.13,0.26794999837875366,-0.006308624520897865,19508088.0
3.14,0.26794999837875366,-0.002714584581553936,19537060.0
3.15,0.26794999837875366,0.009707953780889511,19533466.0
3.16,0.26794999837875366,-0.01121814176440239,19521044.0
3.17,0.26794999837875366,-0.04713599383831024,19541970.0
3.18,0.26794999837875366,-0.00870709028095007,19577888.0
3.19,0.26794999837875366,0.019413622096180916,19539460.0
3.2,0.26794999837875366,-0.016656838357448578,19511338.0
3.21,0.26794999837875366,-0.011516368947923183,19547408.0
3.22,0.26794999837875366,0.00636105053126812,19542268.0
3.23,0.26794999837875366,0.017289044335484505,19524390.0
3.24,0.26794999837875366,-0.00319745484739542,19513462.0
3.25,0.26794999837875366,-0.03651417791843414,19533950.0
3.2600000000000002,0.26794999837875366,-0.0076553248800337315,19567266.0
3.27,0.26794999837875366,-0.0026068619918078184,19538408.0
3.2800000000000002,0.26794999837875366,-0.007476687431335449,19533358.0
3.29,0.26794999837875366,0.003156698774546385,19538228.0
3.3000000000000003,0.26794999837875366,-0.007182303816080093,19527596.0
3.31,0.26794999837875366,0.023926373571157455,19537934.0
3.3200000000000003,0.26794999837875366,-0.0030950158834457397,19506826.0
3.33,0.26794999837875366,0.013269545510411263,19533848.0
3.34,0.26794999837875366,-0.009271545335650444,19517482.0
3.35,0.26794999837875366,0.018772296607494354,19540024.0
3.36,0.26794999837875366,0.00027824193239212036,19511980.0
3.37,0.26794999837875366,-0.018412891775369644,19530474.0
3.38,0.26794999837875366,-0.0147642707452178,19549164.0
3.39,0.26794999837875366,-0.003794511780142784,19545516.0
3.4,0.26794999837875366,-0.011197224259376526,19534546.0
3.41,0.26794999837875366,-0.016309687867760658,19541950.0
3.42,0.26794999837875366,-0.010751700960099697,19547062.0
3.43,0.26794999837875366,0.018186300992965698,19541504.0
3.44,0.26794999837875366,0.018322879448533058,19512566.0
3.45,0.26794999837875366,0.005404673516750336,19512430.0
3.46,0.26794999837875366,-0.01599743962287903,19525348.0
3.47,0.26794999837875366,-0.017111429944634438,19546750.0
3.48,0.26794999837875366,-0.0451243594288826,19547864.0
3.49,0.26794999837875366,-0.012211296707391739,19575876.0
3.5,0.26794999837875366,0.03150077909231186,19542964.0
3.5100000000000002,0.26794999837875366,0.00636688806116581,19499252.0
3.52,0.26794999837875366,0.00046690739691257477,19524386.0
3.5300000000000002,0.26794999837875366,0.022242767736315727,19530286.0
3.54,0.26794999837875366,0.02869296818971634,19508510.0
3.5500000000000003,0.26794999837875366,-0.0014962013810873032,19502060.0
3.56,0.26794999837875366,-0.008019499480724335,19532248.0
3.5700000000000003,0.26794999837875366,-2.1230429410934448e-05,19538772.0
3.58,0.26794999837875366,-0.007572798058390617,19530774.0
3.59,0.26794999837875366,-0.005225552245974541,19538324.0
3.6,0.26794999837875366,-0.008556142449378967,19535978.0
3.61,0.26794999837875366,-0.003374398685991764,19539308.0
3.62,0.26794999837875366,0.0026484979316592216,19534126.0
3.63,0.26794999837875366,0.018178045749664307,19528104.0
3.64,0.26794999837875366,0.03101435862481594,19512574.0
3.65,0.26794999837875366,0.030174728482961655,19499738.0
3.66,0.26794999837875366,0.0014211749657988548,19500578.0
3.67,0.26794999837875366,0.0014166822656989098,19529330.0
3.68,0.26794999837875366,0.005989221855998039,19529336.0
3.69,0.26794999837875366,0.04318694397807121,19524762.0
3.7,0.26794999837875366,0.02022624760866165,19487566.0
3.71,0.26794999837875366,0.010266881436109543,19510526.0
3.72,0.26794999837875366,0.032724346965551376,19520486.0
3.73,0.26794999837875366,0.005595490336418152,19498028.0
3.74,0.26794999837875366,0.030839411541819572,19525156.0
3.75,0.26794999837875366,0.021970385685563087,19499912.0
3.7600000000000002,0.26794999837875366,-0.021880950778722763,19508782.0
3.77,0.26794999837875366,0.02404705248773098,19552632.0
3.7800000000000002,0.26794999837875366,0.016697322949767113,19506704.0
3.79,0.26794999837875366,-0.005145602859556675,19514054.0
3.8000000000000003,0.26794999837875366,0.01627517119050026,19535898.0
3.81,0.26794999837875366,0.012569321319460869,19514476.0
3.8200000000000003,0.26794999837875366,0.020202480256557465,19518182.0
3.83,0.26794999837875366,-0.027636490762233734,19510550.0
3.84,0.26794999837875366,-0.003342512995004654,19558388.0
3.85,0.26794999837875366,-0.02121330052614212,19534094.0
3.86,0.26794999837875366,-0.007970276288688183,19551966.0
3.87,0.26794999837875366,-0.022970544174313545,19538722.0
3.88,0.26794999837875366,-0.018604714423418045,19553722.0
3.89,0.26794999837875366,-0.0018867328763008118,19549356.0
3.9,0.26794999837875366,-2.3222528398036957e-05,19532638.0
3.91,0.26794999837875366,0.008894948288798332,19530776.0
3.92,0.26794999837875366,0.021692607551813126,19521858.0
3.93,0.26794999837875366,-0.0015548784285783768,19509060.0
3.94,0.26794999837875366,-0.029193049296736717,19532306.0
3.95,0.26794999837875366,-0.0015123086050152779,19559946.0
3.96,0.26794999837875366,-0.0027942899614572525,19532264.0
3.97,0.26794999837875366,-0.023380964994430542,19533546.0
3.98,0.26794999837875366,0.021312061697244644,19554132.0
3.99,0.26794999837875366,0.004398314282298088,19509440.0
4.0,0.26794999837875366,-0.001326361671090126,19526354.0
4.01,0.26794999837875366,-0.015189268626272678,19532078.0
4.0200000000000005,0.26794999837875366,-0.021188704296946526,19545942.0
4.03,0.26794999837875366,0.00851297378540039,19551940.0
4.04,0.26794999837875366,-0.016614660620689392,19522240.0
4.05,0.26794999837875366,-0.017291750758886337,19547366.0
4.0600000000000005,0.26794999837875366,-0.002990822307765484,19548044.0
4.07,0.26794999837875366,-0.0037605836987495422,19533742.0
4.08,0.26794999837875366,0.009513855911791325,19534512.0
4.09,0.26794999837875366,-0.012608385644853115,19521238.0
4.1,0.26794999837875366,-0.00704813189804554,19543360.0
4.11,0.26794999837875366,0.03017175942659378,19537800.0
4.12,0.26794999837875366,-0.00334166269749403,19500580.0
4.13,0.26794999837875366,-0.007967369630932808,19534094.0
4.14,0.26794999837875366,0.001145262154750526,19538720.0
4.15,0.26794999837875366,-0.0015274195466190577,19529606.0
4.16,0.26794999837875366,0.012204067781567574,19532280.0
4.17,0.26794999837875366,-0.016006574034690857,19518548.0
4.18,0.26794999837875366,-0.0003632213920354843,19546758.0
4.19,0.26794999837875366,0.0010834187269210815,19531116.0
4.2,0.26794999837875366,-0.015900075435638428,19529668.0
4.21,0.26794999837875366,0.01825014129281044,19546652.0
4.22,0.26794999837875366,-0.002628176473081112,19512502.0
4.23,0.26794999837875366,-0.009430758655071259,19533380.0
4.24,0.26794999837875366,-0.013756399042904377,19540182.0
4.25,0.26794999837875366,-0.00743523333221674,19544508.0
4.26,0.26794999837875366,-0.009717744775116444,19538188.0
4.2700000000000005,0.26794999837875366,0.00024221092462539673,19540470.0
4.28,0.26794999837875366,-0.026742421090602875,19530510.0
4.29,0.26794999837875366,-0.02718762680888176,19557494.0
4.3,0.26794999837875366,0.0019252272322773933,19557940.0
4.3100000000000005,0.26794999837875366,-0.012937535531818867,19528826.0
4.32,0.26794999837875366,-0.00806531123816967,19543690.0
4.33,0.26794999837875366,-0.01228218525648117,19538818.0
4.34,0.26794999837875366,-0.025024937465786934,19543034.0
4.3500000000000005,0.26794999837875366,0.006149212829768658,19555776.0
4.36,0.26794999837875366,-0.007624836638569832,19524602.0
4.37,0.26794999837875366,-0.005062500946223736,19538376.0
4.38,0.26794999837875366,-0.00298454612493515,19535814.0
4.39,0.26794999837875366,-0.0035713352262973785,19533736.0
4.4,0.26794999837875366,-0.005154146812856197,19534324.0
4.41,0.26794999837875366,-0.015357018448412418,19535906.0
4.42,0.26794999837875366,-0.003472735174000263,19546110.0
4.43,0.26794999837875366,-0.002431059256196022,19534224.0
4.44,0.26794999837875366,0.004691476933658123,19533184.0
4.45,0.26794999837875366,-0.0036304080858826637,19526060.0
4.46,0.26794999837875366,-0.013322983868420124,19534382.0
4.47,0.26794999837875366,0.03762972354888916,19544074.0
4.48,0.26794999837875366,0.028653418645262718,19493122.0
4.49,0.26794999837875366,0.00032260455191135406,19502098.0
4.5,0.26794999837875366,-0.009884381666779518,19530430.0
4.51,0.26794999837875366,0.0007329175132326782,19540636.0
